testing_network,filename,source,target_class,variation,predicted_class,fastlin_eps
Dense4x70,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.818359375
Dense4x70,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.033203125
Dense4x70,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.0673828125
Dense4x70,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.681640625
Dense5x20,PCA_Exp2_0_var0.png,Exp2,0,var0,0,12.294921875
Dense5x20,PCA_Exp2_0_var1.png,Exp2,0,var1,0,13.076171875
Dense5x20,PCA_Exp2_0_var2.png,Exp2,0,var2,0,12.3583984375
Dense5x20,PCA_Exp2_0_var3.png,Exp2,0,var3,0,10.7080078125
Dense5x20,PCA_Exp2_0_var4.png,Exp2,0,var4,0,8.7548828125
Dense5x20,PCA_Exp2_1_var0.png,Exp2,1,var0,8,2.197265625
Dense5x20,PCA_Exp2_1_var1.png,Exp2,1,var1,8,0.60546875
Dense5x20,PCA_Exp2_1_var2.png,Exp2,1,var2,3,2.041015625
Dense5x20,PCA_Exp2_1_var3.png,Exp2,1,var3,3,4.7607421875
Dense5x20,PCA_Exp2_1_var4.png,Exp2,1,var4,3,6.3623046875
Dense5x20,PCA_Exp2_3_var0.png,Exp2,3,var0,3,15.419921875
Dense5x20,PCA_Exp2_3_var1.png,Exp2,3,var1,3,16.279296875
Dense5x20,PCA_Exp2_3_var2.png,Exp2,3,var2,3,17.2265625
Dense5x20,PCA_Exp2_3_var3.png,Exp2,3,var3,3,18.41796875
Dense5x20,PCA_Exp2_3_var4.png,Exp2,3,var4,3,19.4482421875
Dense5x20,PCA_MNIST_0_var0.png,MNIST,0,var0,0,5.2294921875
Dense5x20,PCA_MNIST_0_var1.png,MNIST,0,var1,0,6.142578125
Dense5x20,PCA_MNIST_0_var2.png,MNIST,0,var2,0,5.8056640625
Dense5x20,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.6435546875
Dense5x20,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.3447265625
Dense5x20,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.435546875
Dense5x20,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.73828125
Dense5x20,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.7236328125
Dense5x20,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.6748046875
Dense5x20,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.2060546875
Dense5x20,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.3251953125
Dense5x20,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.7255859375
Dense5x20,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.453125
Dense5x20,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.19921875
Dense5x20,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.5888671875
Dense5x25,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.6611328125
Dense5x25,PCA_Exp2_0_var1.png,Exp2,0,var1,0,8.3447265625
Dense5x25,PCA_Exp2_0_var2.png,Exp2,0,var2,0,8.232421875
Dense5x25,PCA_Exp2_0_var3.png,Exp2,0,var3,0,6.4599609375
Dense5x25,PCA_Exp2_0_var4.png,Exp2,0,var4,0,3.2177734375
Dense5x25,PCA_Exp2_1_var0.png,Exp2,1,var0,1,4.8876953125
Dense5x25,PCA_Exp2_1_var1.png,Exp2,1,var1,1,5.087890625
Dense5x25,PCA_Exp2_1_var2.png,Exp2,1,var2,1,4.1064453125
Dense5x25,PCA_Exp2_1_var3.png,Exp2,1,var3,1,3.564453125
Dense5x25,PCA_Exp2_1_var4.png,Exp2,1,var4,1,2.79296875
Dense5x25,PCA_Exp2_3_var0.png,Exp2,3,var0,3,14.70703125
Dense5x25,PCA_Exp2_3_var1.png,Exp2,3,var1,3,14.5166015625
Dense5x25,PCA_Exp2_3_var2.png,Exp2,3,var2,3,14.31640625
Dense5x25,PCA_Exp2_3_var3.png,Exp2,3,var3,3,14.228515625
Dense5x25,PCA_Exp2_3_var4.png,Exp2,3,var4,3,13.8330078125
Dense5x25,PCA_MNIST_0_var0.png,MNIST,0,var0,0,5.0634765625
Dense5x25,PCA_MNIST_0_var1.png,MNIST,0,var1,0,6.0888671875
Dense5x25,PCA_MNIST_0_var2.png,MNIST,0,var2,0,5.4833984375
Dense5x25,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.052734375
Dense5x25,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.9111328125
Dense5x25,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.6552734375
Dense5x25,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.1044921875
Dense5x25,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.0361328125
Dense5x25,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.216796875
Dense5x25,PCA_MNIST_1_var4.png,MNIST,1,var4,1,2.2119140625
Dense5x25,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.6279296875
Dense5x25,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.671875
Dense5x25,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.7841796875
Dense5x25,PCA_MNIST_3_var3.png,MNIST,3,var3,3,5.4736328125
Dense5x25,PCA_MNIST_3_var4.png,MNIST,3,var4,3,4.6142578125
Dense5x30,PCA_Exp2_0_var0.png,Exp2,0,var0,0,9.31640625
Dense5x30,PCA_Exp2_0_var1.png,Exp2,0,var1,0,9.78515625
Dense5x30,PCA_Exp2_0_var2.png,Exp2,0,var2,0,8.8427734375
Dense5x30,PCA_Exp2_0_var3.png,Exp2,0,var3,0,7.01171875
Dense5x30,PCA_Exp2_0_var4.png,Exp2,0,var4,0,4.12109375
Dense5x30,PCA_Exp2_1_var0.png,Exp2,1,var0,1,2.2607421875
Dense5x30,PCA_Exp2_1_var1.png,Exp2,1,var1,1,0.95703125
Dense5x30,PCA_Exp2_1_var2.png,Exp2,1,var2,3,2.4560546875
Dense5x30,PCA_Exp2_1_var3.png,Exp2,1,var3,3,4.033203125
Dense5x30,PCA_Exp2_1_var4.png,Exp2,1,var4,3,5.21484375
Dense5x30,PCA_Exp2_3_var0.png,Exp2,3,var0,3,12.0751953125
Dense5x30,PCA_Exp2_3_var1.png,Exp2,3,var1,3,13.0859375
Dense5x30,PCA_Exp2_3_var2.png,Exp2,3,var2,3,14.072265625
Dense5x30,PCA_Exp2_3_var3.png,Exp2,3,var3,3,15.361328125
Dense5x30,PCA_Exp2_3_var4.png,Exp2,3,var4,3,16.328125
Dense5x30,PCA_MNIST_0_var0.png,MNIST,0,var0,0,5.2001953125
Dense5x30,PCA_MNIST_0_var1.png,MNIST,0,var1,0,5.46875
Dense5x30,PCA_MNIST_0_var2.png,MNIST,0,var2,0,5.107421875
Dense5x30,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.6923828125
Dense5x30,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.8037109375
Dense5x30,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.34765625
Dense5x30,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.845703125
Dense5x30,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.81640625
Dense5x30,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.904296875
Dense5x30,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.689453125
Dense5x30,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.6865234375
Dense5x30,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.740234375
Dense5x30,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.6865234375
Dense5x30,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.3154296875
Dense5x30,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.2421875
Dense5x35,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.763671875
Dense5x35,PCA_Exp2_0_var1.png,Exp2,0,var1,0,8.76953125
Dense5x35,PCA_Exp2_0_var2.png,Exp2,0,var2,0,8.7744140625
Dense5x35,PCA_Exp2_0_var3.png,Exp2,0,var3,0,8.0615234375
Dense5x35,PCA_Exp2_0_var4.png,Exp2,0,var4,0,7.0654296875
Dense5x35,PCA_Exp2_1_var0.png,Exp2,1,var0,1,5.205078125
Dense5x35,PCA_Exp2_1_var1.png,Exp2,1,var1,1,4.3115234375
Dense5x35,PCA_Exp2_1_var2.png,Exp2,1,var2,3,0.7275390625
Dense5x35,PCA_Exp2_1_var3.png,Exp2,1,var3,3,5.4345703125
Dense5x35,PCA_Exp2_1_var4.png,Exp2,1,var4,3,8.6767578125
Dense5x35,PCA_Exp2_3_var0.png,Exp2,3,var0,3,20.3515625
Dense5x35,PCA_Exp2_3_var1.png,Exp2,3,var1,3,21.572265625
Dense5x35,PCA_Exp2_3_var2.png,Exp2,3,var2,3,22.8173828125
Dense5x35,PCA_Exp2_3_var3.png,Exp2,3,var3,3,22.236328125
Dense5x35,PCA_Exp2_3_var4.png,Exp2,3,var4,3,21.0595703125
Dense5x35,PCA_MNIST_0_var0.png,MNIST,0,var0,0,5.2880859375
Dense5x35,PCA_MNIST_0_var1.png,MNIST,0,var1,0,6.0546875
Dense5x35,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.677734375
Dense5x35,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.671875
Dense5x35,PCA_MNIST_0_var4.png,MNIST,0,var4,0,3.232421875
Dense5x35,PCA_MNIST_1_var0.png,MNIST,1,var0,1,2.0703125
Dense5x35,PCA_MNIST_1_var1.png,MNIST,1,var1,1,2.2900390625
Dense5x35,PCA_MNIST_1_var2.png,MNIST,1,var2,1,2.1337890625
Dense5x35,PCA_MNIST_1_var3.png,MNIST,1,var3,1,2.2119140625
Dense5x35,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.982421875
Dense5x35,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.7841796875
Dense5x35,PCA_MNIST_3_var1.png,MNIST,3,var1,3,4.4677734375
Dense5x35,PCA_MNIST_3_var2.png,MNIST,3,var2,3,4.82421875
Dense5x35,PCA_MNIST_3_var3.png,MNIST,3,var3,3,4.1748046875
Dense5x35,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.388671875
Dense5x40,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.3876953125
Dense5x40,PCA_Exp2_0_var1.png,Exp2,0,var1,0,6.9091796875
Dense5x40,PCA_Exp2_0_var2.png,Exp2,0,var2,0,4.31640625
Dense5x40,PCA_Exp2_0_var3.png,Exp2,0,var3,0,0.2392578125
Dense5x40,PCA_Exp2_0_var4.png,Exp2,0,var4,5,4.873046875
Dense5x40,PCA_Exp2_1_var0.png,Exp2,1,var0,2,1.77734375
Dense5x40,PCA_Exp2_1_var1.png,Exp2,1,var1,2,0.8837890625
Dense5x40,PCA_Exp2_1_var2.png,Exp2,1,var2,3,2.8662109375
Dense5x40,PCA_Exp2_1_var3.png,Exp2,1,var3,3,5.5615234375
Dense5x40,PCA_Exp2_1_var4.png,Exp2,1,var4,3,7.96875
Dense5x40,PCA_Exp2_3_var0.png,Exp2,3,var0,3,12.8369140625
Dense5x40,PCA_Exp2_3_var1.png,Exp2,3,var1,3,13.5498046875
Dense5x40,PCA_Exp2_3_var2.png,Exp2,3,var2,3,14.7900390625
Dense5x40,PCA_Exp2_3_var3.png,Exp2,3,var3,3,16.3330078125
Dense5x40,PCA_Exp2_3_var4.png,Exp2,3,var4,3,17.3876953125
Dense5x40,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.3359375
Dense5x40,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.6337890625
Dense5x40,PCA_MNIST_0_var2.png,MNIST,0,var2,0,3.8916015625
Dense5x40,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.857421875
Dense5x40,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.98828125
Dense5x40,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.357421875
Dense5x40,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.5576171875
Dense5x40,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.4404296875
Dense5x40,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.5478515625
Dense5x40,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.484375
Dense5x40,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.7294921875
Dense5x40,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.1298828125
Dense5x40,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.4423828125
Dense5x40,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.22265625
Dense5x40,PCA_MNIST_3_var4.png,MNIST,3,var4,3,2.87109375
Dense5x45,PCA_Exp2_0_var0.png,Exp2,0,var0,0,6.2646484375
Dense5x45,PCA_Exp2_0_var1.png,Exp2,0,var1,0,6.5673828125
Dense5x45,PCA_Exp2_0_var2.png,Exp2,0,var2,0,7.01171875
Dense5x45,PCA_Exp2_0_var3.png,Exp2,0,var3,0,6.1279296875
Dense5x45,PCA_Exp2_0_var4.png,Exp2,0,var4,0,2.490234375
Dense5x45,PCA_Exp2_1_var0.png,Exp2,1,var0,1,1.806640625
Dense5x45,PCA_Exp2_1_var1.png,Exp2,1,var1,1,0.908203125
Dense5x45,PCA_Exp2_1_var2.png,Exp2,1,var2,3,3.10546875
Dense5x45,PCA_Exp2_1_var3.png,Exp2,1,var3,3,5.1806640625
Dense5x45,PCA_Exp2_1_var4.png,Exp2,1,var4,3,7.1435546875
Dense5x45,PCA_Exp2_3_var0.png,Exp2,3,var0,3,18.0615234375
Dense5x45,PCA_Exp2_3_var1.png,Exp2,3,var1,3,18.8037109375
Dense5x45,PCA_Exp2_3_var2.png,Exp2,3,var2,3,19.0478515625
Dense5x45,PCA_Exp2_3_var3.png,Exp2,3,var3,3,18.8671875
Dense5x45,PCA_Exp2_3_var4.png,Exp2,3,var4,3,18.017578125
Dense5x45,PCA_MNIST_0_var0.png,MNIST,0,var0,0,3.6669921875
Dense5x45,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.267578125
Dense5x45,PCA_MNIST_0_var2.png,MNIST,0,var2,0,3.7451171875
Dense5x45,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.017578125
Dense5x45,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.28515625
Dense5x45,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.6259765625
Dense5x45,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.71875
Dense5x45,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.4013671875
Dense5x45,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.5673828125
Dense5x45,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.8359375
Dense5x45,PCA_MNIST_3_var0.png,MNIST,3,var0,3,3.7109375
Dense5x45,PCA_MNIST_3_var1.png,MNIST,3,var1,3,4.013671875
Dense5x45,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.1396484375
Dense5x45,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.3447265625
Dense5x45,PCA_MNIST_3_var4.png,MNIST,3,var4,3,2.96875
Dense5x50,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.6806640625
Dense5x50,PCA_Exp2_0_var1.png,Exp2,0,var1,0,8.1640625
Dense5x50,PCA_Exp2_0_var2.png,Exp2,0,var2,0,7.470703125
Dense5x50,PCA_Exp2_0_var3.png,Exp2,0,var3,0,4.755859375
Dense5x50,PCA_Exp2_0_var4.png,Exp2,0,var4,0,1.5185546875
Dense5x50,PCA_Exp2_1_var0.png,Exp2,1,var0,1,3.798828125
Dense5x50,PCA_Exp2_1_var1.png,Exp2,1,var1,1,3.154296875
Dense5x50,PCA_Exp2_1_var2.png,Exp2,1,var2,3,1.0205078125
Dense5x50,PCA_Exp2_1_var3.png,Exp2,1,var3,3,5.3759765625
Dense5x50,PCA_Exp2_1_var4.png,Exp2,1,var4,3,7.783203125
Dense5x50,PCA_Exp2_3_var0.png,Exp2,3,var0,3,16.6552734375
Dense5x50,PCA_Exp2_3_var1.png,Exp2,3,var1,3,17.3046875
Dense5x50,PCA_Exp2_3_var2.png,Exp2,3,var2,3,17.666015625
Dense5x50,PCA_Exp2_3_var3.png,Exp2,3,var3,3,17.5634765625
Dense5x50,PCA_Exp2_3_var4.png,Exp2,3,var4,3,16.9775390625
Dense5x50,PCA_MNIST_0_var0.png,MNIST,0,var0,0,3.9453125
Dense5x50,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.6923828125
Dense5x50,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.6630859375
Dense5x50,PCA_MNIST_0_var3.png,MNIST,0,var3,0,4.052734375
Dense5x50,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.939453125
Dense5x50,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.8310546875
Dense5x50,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.81640625
Dense5x50,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.767578125
Dense5x50,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.8701171875
Dense5x50,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.9287109375
Dense5x50,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.5146484375
Dense5x50,PCA_MNIST_3_var1.png,MNIST,3,var1,3,2.7197265625
Dense5x50,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.544921875
Dense5x50,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.486328125
Dense5x50,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.3251953125
Dense5x55,PCA_Exp2_0_var0.png,Exp2,0,var0,0,9.609375
Dense5x55,PCA_Exp2_0_var1.png,Exp2,0,var1,0,9.5751953125
Dense5x55,PCA_Exp2_0_var2.png,Exp2,0,var2,0,9.3505859375
Dense5x55,PCA_Exp2_0_var3.png,Exp2,0,var3,0,8.8525390625
Dense5x55,PCA_Exp2_0_var4.png,Exp2,0,var4,0,6.923828125
Dense5x55,PCA_Exp2_1_var0.png,Exp2,1,var0,1,2.1728515625
Dense5x55,PCA_Exp2_1_var1.png,Exp2,1,var1,1,2.1533203125
Dense5x55,PCA_Exp2_1_var2.png,Exp2,1,var2,1,2.03125
Dense5x55,PCA_Exp2_1_var3.png,Exp2,1,var3,3,1.2646484375
Dense5x55,PCA_Exp2_1_var4.png,Exp2,1,var4,3,1.8115234375
Dense5x55,PCA_Exp2_3_var0.png,Exp2,3,var0,3,11.9873046875
Dense5x55,PCA_Exp2_3_var1.png,Exp2,3,var1,3,12.2509765625
Dense5x55,PCA_Exp2_3_var2.png,Exp2,3,var2,3,12.7294921875
Dense5x55,PCA_Exp2_3_var3.png,Exp2,3,var3,3,13.5546875
Dense5x55,PCA_Exp2_3_var4.png,Exp2,3,var4,3,12.9296875
Dense5x55,PCA_MNIST_0_var0.png,MNIST,0,var0,0,4.2724609375
Dense5x55,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.55078125
Dense5x55,PCA_MNIST_0_var2.png,MNIST,0,var2,0,3.583984375
Dense5x55,PCA_MNIST_0_var3.png,MNIST,0,var3,0,2.9541015625
Dense5x55,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.2900390625
Dense5x55,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.6015625
Dense5x55,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.845703125
Dense5x55,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.689453125
Dense5x55,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.8896484375
Dense5x55,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.669921875
Dense5x55,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.666015625
Dense5x55,PCA_MNIST_3_var1.png,MNIST,3,var1,3,2.9345703125
Dense5x55,PCA_MNIST_3_var2.png,MNIST,3,var2,3,3.310546875
Dense5x55,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.4375
Dense5x55,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.2421875
Dense5x60,PCA_Exp2_0_var0.png,Exp2,0,var0,0,6.40625
Dense5x60,PCA_Exp2_0_var1.png,Exp2,0,var1,0,6.4697265625
Dense5x60,PCA_Exp2_0_var2.png,Exp2,0,var2,0,5.9326171875
Dense5x60,PCA_Exp2_0_var3.png,Exp2,0,var3,0,4.70703125
Dense5x60,PCA_Exp2_0_var4.png,Exp2,0,var4,0,2.4462890625
Dense5x60,PCA_Exp2_1_var0.png,Exp2,1,var0,1,5.5029296875
Dense5x60,PCA_Exp2_1_var1.png,Exp2,1,var1,1,5.6640625
Dense5x60,PCA_Exp2_1_var2.png,Exp2,1,var2,1,4.9951171875
Dense5x60,PCA_Exp2_1_var3.png,Exp2,1,var3,1,2.5244140625
Dense5x60,PCA_Exp2_1_var4.png,Exp2,1,var4,2,1.4013671875
Dense5x60,PCA_Exp2_3_var0.png,Exp2,3,var0,3,12.3095703125
Dense5x60,PCA_Exp2_3_var1.png,Exp2,3,var1,3,11.9873046875
Dense5x60,PCA_Exp2_3_var2.png,Exp2,3,var2,3,10.8203125
Dense5x60,PCA_Exp2_3_var3.png,Exp2,3,var3,3,9.6875
Dense5x60,PCA_Exp2_3_var4.png,Exp2,3,var4,3,8.0712890625
Dense5x60,PCA_MNIST_0_var0.png,MNIST,0,var0,0,2.83203125
Dense5x60,PCA_MNIST_0_var1.png,MNIST,0,var1,0,3.828125
Dense5x60,PCA_MNIST_0_var2.png,MNIST,0,var2,0,3.7060546875
Dense5x60,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.154296875
Dense5x60,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.5537109375
Dense5x60,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.7919921875
Dense5x60,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.8359375
Dense5x60,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.73828125
Dense5x60,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.9970703125
Dense5x60,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.77734375
Dense5x60,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.3388671875
Dense5x60,PCA_MNIST_3_var1.png,MNIST,3,var1,3,2.490234375
Dense5x60,PCA_MNIST_3_var2.png,MNIST,3,var2,3,2.802734375
Dense5x60,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.2666015625
Dense5x60,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.369140625
Dense5x65,PCA_Exp2_0_var0.png,Exp2,0,var0,0,7.0751953125
Dense5x65,PCA_Exp2_0_var1.png,Exp2,0,var1,0,7.2119140625
Dense5x65,PCA_Exp2_0_var2.png,Exp2,0,var2,0,6.6455078125
Dense5x65,PCA_Exp2_0_var3.png,Exp2,0,var3,0,3.96484375
Dense5x65,PCA_Exp2_0_var4.png,Exp2,0,var4,0,0.3076171875
Dense5x65,PCA_Exp2_1_var0.png,Exp2,1,var0,1,2.548828125
Dense5x65,PCA_Exp2_1_var1.png,Exp2,1,var1,1,3.0224609375
Dense5x65,PCA_Exp2_1_var2.png,Exp2,1,var2,1,0.4345703125
Dense5x65,PCA_Exp2_1_var3.png,Exp2,1,var3,3,0.5859375
Dense5x65,PCA_Exp2_1_var4.png,Exp2,1,var4,3,0.7763671875
Dense5x65,PCA_Exp2_3_var0.png,Exp2,3,var0,3,17.177734375
Dense5x65,PCA_Exp2_3_var1.png,Exp2,3,var1,3,16.40625
Dense5x65,PCA_Exp2_3_var2.png,Exp2,3,var2,3,14.482421875
Dense5x65,PCA_Exp2_3_var3.png,Exp2,3,var3,3,12.0947265625
Dense5x65,PCA_Exp2_3_var4.png,Exp2,3,var4,3,9.6240234375
Dense5x65,PCA_MNIST_0_var0.png,MNIST,0,var0,0,3.9501953125
Dense5x65,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.7607421875
Dense5x65,PCA_MNIST_0_var2.png,MNIST,0,var2,0,4.0380859375
Dense5x65,PCA_MNIST_0_var3.png,MNIST,0,var3,0,3.06640625
Dense5x65,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.587890625
Dense5x65,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.7626953125
Dense5x65,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.69921875
Dense5x65,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.19140625
Dense5x65,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.728515625
Dense5x65,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.71875
Dense5x65,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.705078125
Dense5x65,PCA_MNIST_3_var1.png,MNIST,3,var1,3,3.193359375
Dense5x65,PCA_MNIST_3_var2.png,MNIST,3,var2,3,2.98828125
Dense5x65,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.4716796875
Dense5x65,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.486328125
Dense5x70,PCA_Exp2_0_var0.png,Exp2,0,var0,0,6.171875
Dense5x70,PCA_Exp2_0_var1.png,Exp2,0,var1,0,6.7626953125
Dense5x70,PCA_Exp2_0_var2.png,Exp2,0,var2,0,6.54296875
Dense5x70,PCA_Exp2_0_var3.png,Exp2,0,var3,0,4.3408203125
Dense5x70,PCA_Exp2_0_var4.png,Exp2,0,var4,0,0.1513671875
Dense5x70,PCA_Exp2_1_var0.png,Exp2,1,var0,1,3.26171875
Dense5x70,PCA_Exp2_1_var1.png,Exp2,1,var1,1,3.4912109375
Dense5x70,PCA_Exp2_1_var2.png,Exp2,1,var2,3,0.732421875
Dense5x70,PCA_Exp2_1_var3.png,Exp2,1,var3,3,5.05859375
Dense5x70,PCA_Exp2_1_var4.png,Exp2,1,var4,3,7.96875
Dense5x70,PCA_Exp2_3_var0.png,Exp2,3,var0,3,15.556640625
Dense5x70,PCA_Exp2_3_var1.png,Exp2,3,var1,3,16.0107421875
Dense5x70,PCA_Exp2_3_var2.png,Exp2,3,var2,3,16.3525390625
Dense5x70,PCA_Exp2_3_var3.png,Exp2,3,var3,3,16.7724609375
Dense5x70,PCA_Exp2_3_var4.png,Exp2,3,var4,3,16.640625
Dense5x70,PCA_MNIST_0_var0.png,MNIST,0,var0,0,3.5791015625
Dense5x70,PCA_MNIST_0_var1.png,MNIST,0,var1,0,4.1064453125
Dense5x70,PCA_MNIST_0_var2.png,MNIST,0,var2,0,3.33984375
Dense5x70,PCA_MNIST_0_var3.png,MNIST,0,var3,0,2.9931640625
Dense5x70,PCA_MNIST_0_var4.png,MNIST,0,var4,0,2.578125
Dense5x70,PCA_MNIST_1_var0.png,MNIST,1,var0,1,1.875
Dense5x70,PCA_MNIST_1_var1.png,MNIST,1,var1,1,1.6943359375
Dense5x70,PCA_MNIST_1_var2.png,MNIST,1,var2,1,1.171875
Dense5x70,PCA_MNIST_1_var3.png,MNIST,1,var3,1,1.6064453125
Dense5x70,PCA_MNIST_1_var4.png,MNIST,1,var4,1,1.7236328125
Dense5x70,PCA_MNIST_3_var0.png,MNIST,3,var0,3,2.4755859375
Dense5x70,PCA_MNIST_3_var1.png,MNIST,3,var1,3,2.5537109375
Dense5x70,PCA_MNIST_3_var2.png,MNIST,3,var2,3,2.861328125
Dense5x70,PCA_MNIST_3_var3.png,MNIST,3,var3,3,3.1298828125
Dense5x70,PCA_MNIST_3_var4.png,MNIST,3,var4,3,3.0810546875
Dense6x25,PCA_Exp2_0_var0.png,Exp2,0,var0,0,5.4150390625
Dense6x25,PCA_Exp2_0_var1.png,Exp2,0,var1,0,5.9521484375
